State,County,Method of production,County_fips,County_full,State_ac,concatenated
Texas,Callahan,Organic,48059,Callahan County,TX,"Callahan County, TX"
Texas,Trinity,Organic,48455,Trinity County,TX,"Trinity County, TX"
Texas,Comanche,Organic,48093,Comanche County,TX,"Comanche County, TX"
Texas,Madison,Organic,48313,Madison County,TX,"Madison County, TX"
Texas,Wilbarger,Organic,48487,Wilbarger County,TX,"Wilbarger County, TX"
Texas,Camp,Organic,48063,Camp County,TX,"Camp County, TX"
Texas,Dawson,Organic,48115,Dawson County,TX,"Dawson County, TX"
Texas,Newton,Organic,48351,Newton County,TX,"Newton County, TX"
Texas,Rains,Organic,48379,Rains County,TX,"Rains County, TX"
Texas,Morris,Organic,48343,Morris County,TX,"Morris County, TX"
Texas,Red River,Organic,48387,Red River County,TX,"Red River County, TX"
Texas,Blanco,Organic,48031,Blanco County,TX,"Blanco County, TX"
Texas,Live Oak,Organic,48297,Live Oak County,TX,"Live Oak County, TX"
Texas,Ward,Organic,48475,Ward County,TX,"Ward County, TX"
Texas,Clay,Organic,48077,Clay County,TX,"Clay County, TX"
Texas,Sabine,Organic,48403,Sabine County,TX,"Sabine County, TX"
Texas,Duval,Organic,48131,Duval County,TX,"Duval County, TX"
Texas,Parmer,Organic,48369,Parmer County,TX,"Parmer County, TX"
Texas,Marion,Organic,48315,Marion County,TX,"Marion County, TX"
Texas,Somervell,Organic,48425,Somervell County,TX,"Somervell County, TX"
Texas,Stephens,Organic,48429,Stephens County,TX,"Stephens County, TX"
Texas,Archer,Organic,48009,Archer County,TX,"Archer County, TX"
Texas,Jack,Organic,48237,Jack County,TX,"Jack County, TX"
Texas,Hamilton,Organic,48193,Hamilton County,TX,"Hamilton County, TX"
Texas,San Augustine,Organic,48405,San Augustine County,TX,"San Augustine County, TX"
Texas,Goliad,Organic,48175,Goliad County,TX,"Goliad County, TX"
Texas,Swisher,Organic,48437,Swisher County,TX,"Swisher County, TX"
Texas,Presidio,Organic,48377,Presidio County,TX,"Presidio County, TX"
Texas,San Saba,Organic,48411,San Saba County,TX,"San Saba County, TX"
Texas,Haskell,Organic,48207,Haskell County,TX,"Haskell County, TX"
Texas,Floyd,Organic,48153,Floyd County,TX,"Floyd County, TX"
Texas,Hartley,Organic,48205,Hartley County,TX,"Hartley County, TX"
Texas,Delta,Organic,48119,Delta County,TX,"Delta County, TX"
Texas,Wheeler,Organic,48483,Wheeler County,TX,"Wheeler County, TX"
Texas,Mills,Organic,48333,Mills County,TX,"Mills County, TX"
Texas,Kimble,Organic,48267,Kimble County,TX,"Kimble County, TX"
Texas,Mason,Organic,48319,Mason County,TX,"Mason County, TX"
Texas,Coke,Organic,48081,Coke County,TX,"Coke County, TX"
Texas,Donley,Organic,48129,Donley County,TX,"Donley County, TX"
Texas,Jeff Davis,Organic,48243,Jeff Davis County,TX,"Jeff Davis County, TX"
Texas,Menard,Organic,48327,Menard County,TX,"Menard County, TX"
Texas,Dickens,Organic,48125,Dickens County,TX,"Dickens County, TX"
Texas,Throckmorton,Organic,48447,Throckmorton County,TX,"Throckmorton County, TX"
Vermont,Chittenden,Organic,50007,Chittenden County,VT,"Chittenden County, VT"
Vermont,Rutland,Organic,50021,Rutland County,VT,"Rutland County, VT"
Vermont,Washington,Organic,50023,Washington County,VT,"Washington County, VT"
Vermont,Windsor,Organic,50027,Windsor County,VT,"Windsor County, VT"
Vermont,Franklin,Organic,50011,Franklin County,VT,"Franklin County, VT"
Vermont,Windham,Organic,50025,Windham County,VT,"Windham County, VT"
Vermont,Addison,Organic,50001,Addison County,VT,"Addison County, VT"
Vermont,Bennington,Organic,50003,Bennington County,VT,"Bennington County, VT"
Vermont,Caledonia,Organic,50005,Caledonia County,VT,"Caledonia County, VT"
Vermont,Orange,Organic,50017,Orange County,VT,"Orange County, VT"
Vermont,Orleans,Organic,50019,Orleans County,VT,"Orleans County, VT"
Vermont,Lamoille,Organic,50015,Lamoille County,VT,"Lamoille County, VT"
Vermont,Grand Isle,Organic,50013,Grand Isle County,VT,"Grand Isle County, VT"
Vermont,Essex,Organic,50009,Essex County,VT,"Essex County, VT"
Virginia,Fairfax,Organic,51059,Fairfax County,VA,"Fairfax County, VA"
Virginia,Prince William,Organic,51153,Prince William County,VA,"Prince William County, VA"
Virginia,Loudoun,Organic,51107,Loudoun County,VA,"Loudoun County, VA"
Virginia,Chesterfield,Organic,51041,Chesterfield County,VA,"Chesterfield County, VA"
Virginia,Henrico,Organic,51087,Henrico County,VA,"Henrico County, VA"
Virginia,#N/A,Organic,51760,Richmond City,VA,"Richmond City, VA"
Virginia,Stafford,Organic,51179,Stafford County,VA,"Stafford County, VA"
Virginia,Spotsylvania,Organic,51177,Spotsylvania County,VA,"Spotsylvania County, VA"
Virginia,Albemarle,Organic,51003,Albemarle County,VA,"Albemarle County, VA"
Virginia,Hanover,Organic,51085,Hanover County,VA,"Hanover County, VA"
Virginia,Montgomery,Organic,51121,Montgomery County,VA,"Montgomery County, VA"
Virginia,#N/A,Organic,51770,Roanoke City,VA,"Roanoke City, VA"
Virginia,#N/A,Organic,51800,Suffolk City,VA,"Suffolk City, VA"
Virginia,Frederick,Organic,51069,Frederick County,VA,"Frederick County, VA"
Virginia,Rockingham,Organic,51165,Rockingham County,VA,"Rockingham County, VA"
Virginia,Bedford,Organic,51019,Bedford County,VA,"Bedford County, VA"
Virginia,James City,Organic,51095,James City County,VA,"James City County, VA"
Virginia,Augusta,Organic,51015,Augusta County,VA,"Augusta County, VA"
Virginia,Fauquier,Organic,51061,Fauquier County,VA,"Fauquier County, VA"
Virginia,York,Organic,51199,York County,VA,"York County, VA"
Virginia,Pittsylvania,Organic,51143,Pittsylvania County,VA,"Pittsylvania County, VA"
Virginia,Campbell,Organic,51031,Campbell County,VA,"Campbell County, VA"
Virginia,Franklin,Organic,51067,Franklin County,VA,"Franklin County, VA"
Virginia,Washington,Organic,51191,Washington County,VA,"Washington County, VA"
Virginia,Culpeper,Organic,51047,Culpeper County,VA,"Culpeper County, VA"
Virginia,Henry,Organic,51089,Henry County,VA,"Henry County, VA"
Virginia,Shenandoah,Organic,51171,Shenandoah County,VA,"Shenandoah County, VA"
Virginia,Prince George,Organic,51149,Prince George County,VA,"Prince George County, VA"
Virginia,Warren,Organic,51187,Warren County,VA,"Warren County, VA"
Virginia,Tazewell,Organic,51185,Tazewell County,VA,"Tazewell County, VA"
Virginia,Isle of Wight,Organic,51093,Isle of Wight County,VA,"Isle of Wight County, VA"
Virginia,Gloucester,Organic,51073,Gloucester County,VA,"Gloucester County, VA"
Virginia,Louisa,Organic,51109,Louisa County,VA,"Louisa County, VA"
Virginia,Orange,Organic,51137,Orange County,VA,"Orange County, VA"
Virginia,Wise,Organic,51195,Wise County,VA,"Wise County, VA"
Virginia,Halifax,Organic,51083,Halifax County,VA,"Halifax County, VA"
Virginia,Pulaski,Organic,51155,Pulaski County,VA,"Pulaski County, VA"
Virginia,Botetourt,Organic,51023,Botetourt County,VA,"Botetourt County, VA"
Virginia,Accomack,Organic,51001,Accomack County,VA,"Accomack County, VA"
Virginia,Amherst,Organic,51009,Amherst County,VA,"Amherst County, VA"
Virginia,Caroline,Organic,51033,Caroline County,VA,"Caroline County, VA"
Virginia,Powhatan,Organic,51145,Powhatan County,VA,"Powhatan County, VA"
Virginia,Mecklenburg,Organic,51117,Mecklenburg County,VA,"Mecklenburg County, VA"
Virginia,Smyth,Organic,51173,Smyth County,VA,"Smyth County, VA"
Virginia,Carroll,Organic,51035,Carroll County,VA,"Carroll County, VA"
Virginia,Wythe,Organic,51197,Wythe County,VA,"Wythe County, VA"
Virginia,Dinwiddie,Organic,51053,Dinwiddie County,VA,"Dinwiddie County, VA"
Virginia,Fluvanna,Organic,51065,Fluvanna County,VA,"Fluvanna County, VA"
Virginia,King George,Organic,51099,King George County,VA,"King George County, VA"
Virginia,Russell,Organic,51167,Russell County,VA,"Russell County, VA"
Virginia,Goochland,Organic,51075,Goochland County,VA,"Goochland County, VA"
Virginia,Page,Organic,51139,Page County,VA,"Page County, VA"
Virginia,New Kent,Organic,51127,New Kent County,VA,"New Kent County, VA"
Virginia,Rockbridge,Organic,51163,Rockbridge County,VA,"Rockbridge County, VA"
Virginia,Lee,Organic,51105,Lee County,VA,"Lee County, VA"
Virginia,Prince Edward,Organic,51147,Prince Edward County,VA,"Prince Edward County, VA"
Virginia,Scott,Organic,51169,Scott County,VA,"Scott County, VA"
Virginia,Greene,Organic,51079,Greene County,VA,"Greene County, VA"
Virginia,Buchanan,Organic,51027,Buchanan County,VA,"Buchanan County, VA"
Virginia,Westmoreland,Organic,51193,Westmoreland County,VA,"Westmoreland County, VA"
Virginia,Southampton,Organic,51175,Southampton County,VA,"Southampton County, VA"
Virginia,King William,Organic,51101,King William County,VA,"King William County, VA"
Virginia,Patrick,Organic,51141,Patrick County,VA,"Patrick County, VA"
Virginia,Buckingham,Organic,51029,Buckingham County,VA,"Buckingham County, VA"
Virginia,Giles,Organic,51071,Giles County,VA,"Giles County, VA"
Virginia,Appomattox,Organic,51011,Appomattox County,VA,"Appomattox County, VA"
Virginia,Brunswick,Organic,51025,Brunswick County,VA,"Brunswick County, VA"
Virginia,Nottoway,Organic,51135,Nottoway County,VA,"Nottoway County, VA"
Virginia,Floyd,Organic,51063,Floyd County,VA,"Floyd County, VA"
Virginia,Grayson,Organic,51077,Grayson County,VA,"Grayson County, VA"
Virginia,Alleghany,Organic,51005,Alleghany County,VA,"Alleghany County, VA"
Virginia,Clarke,Organic,51043,Clarke County,VA,"Clarke County, VA"
Virginia,Nelson,Organic,51125,Nelson County,VA,"Nelson County, VA"
Virginia,Madison,Organic,51113,Madison County,VA,"Madison County, VA"
Virginia,Amelia,Organic,51007,Amelia County,VA,"Amelia County, VA"
Virginia,Northampton,Organic,51131,Northampton County,VA,"Northampton County, VA"
Virginia,Northumberland,Organic,51133,Northumberland County,VA,"Northumberland County, VA"
Virginia,Lunenburg,Organic,51111,Lunenburg County,VA,"Lunenburg County, VA"
Virginia,Charlotte,Organic,51037,Charlotte County,VA,"Charlotte County, VA"
Virginia,Greensville,Organic,51081,Greensville County,VA,"Greensville County, VA"
Virginia,Lancaster,Organic,51103,Lancaster County,VA,"Lancaster County, VA"
Virginia,Sussex,Organic,51183,Sussex County,VA,"Sussex County, VA"
Virginia,Middlesex,Organic,51119,Middlesex County,VA,"Middlesex County, VA"
Virginia,Essex,Organic,51057,Essex County,VA,"Essex County, VA"
Virginia,Cumberland,Organic,51049,Cumberland County,VA,"Cumberland County, VA"
Virginia,Rappahannock,Organic,51157,Rappahannock County,VA,"Rappahannock County, VA"
Virginia,Charles City,Organic,51036,Charles City County,VA,"Charles City County, VA"
Virginia,King and Queen,Organic,51097,King and Queen County,VA,"King and Queen County, VA"
Virginia,Surry,Organic,51181,Surry County,VA,"Surry County, VA"
Virginia,Bland,Organic,51021,Bland County,VA,"Bland County, VA"
Virginia,Craig,Organic,51045,Craig County,VA,"Craig County, VA"
Virginia,Bath,Organic,51017,Bath County,VA,"Bath County, VA"
Virginia,Highland,Organic,51091,Highland County,VA,"Highland County, VA"
Washington,King,Organic,53033,King County,WA,"King County, WA"
Washington,Pierce,Organic,53053,Pierce County,WA,"Pierce County, WA"
Washington,Snohomish,Organic,53061,Snohomish County,WA,"Snohomish County, WA"
Washington,Spokane,Organic,53063,Spokane County,WA,"Spokane County, WA"
Washington,Clark,Organic,53011,Clark County,WA,"Clark County, WA"
Washington,Thurston,Organic,53067,Thurston County,WA,"Thurston County, WA"
Washington,Kitsap,Organic,53035,Kitsap County,WA,"Kitsap County, WA"
Washington,Yakima,Organic,53077,Yakima County,WA,"Yakima County, WA"
Washington,Whatcom,Organic,53073,Whatcom County,WA,"Whatcom County, WA"
Washington,Benton,Organic,53005,Benton County,WA,"Benton County, WA"
Washington,Skagit,Organic,53057,Skagit County,WA,"Skagit County, WA"
Washington,Cowlitz,Organic,53015,Cowlitz County,WA,"Cowlitz County, WA"
Washington,Grant,Organic,53025,Grant County,WA,"Grant County, WA"
Washington,Franklin,Organic,53021,Franklin County,WA,"Franklin County, WA"
Washington,Island,Organic,53029,Island County,WA,"Island County, WA"
Washington,Lewis,Organic,53041,Lewis County,WA,"Lewis County, WA"
Washington,Chelan,Organic,53007,Chelan County,WA,"Chelan County, WA"
Washington,Clallam,Organic,53009,Clallam County,WA,"Clallam County, WA"
Washington,Grays Harbor,Organic,53027,Grays Harbor County,WA,"Grays Harbor County, WA"
Washington,Mason,Organic,53045,Mason County,WA,"Mason County, WA"
Washington,Walla Walla,Organic,53071,Walla Walla County,WA,"Walla Walla County, WA"
Washington,Whitman,Organic,53075,Whitman County,WA,"Whitman County, WA"
Washington,Stevens,Organic,53065,Stevens County,WA,"Stevens County, WA"
Washington,Kittitas,Organic,53037,Kittitas County,WA,"Kittitas County, WA"
Washington,Douglas,Organic,53017,Douglas County,WA,"Douglas County, WA"
Washington,Okanogan,Organic,53047,Okanogan County,WA,"Okanogan County, WA"
Washington,Jefferson,Organic,53031,Jefferson County,WA,"Jefferson County, WA"
Washington,Pacific,Organic,53049,Pacific County,WA,"Pacific County, WA"
Washington,Klickitat,Organic,53039,Klickitat County,WA,"Klickitat County, WA"
Washington,Asotin,Organic,53003,Asotin County,WA,"Asotin County, WA"
Washington,Adams,Organic,53001,Adams County,WA,"Adams County, WA"
Washington,San Juan,Organic,53055,San Juan County,WA,"San Juan County, WA"
Washington,Pend Oreille,Organic,53051,Pend Oreille County,WA,"Pend Oreille County, WA"
Washington,Skamania,Organic,53059,Skamania County,WA,"Skamania County, WA"
Washington,Lincoln,Organic,53043,Lincoln County,WA,"Lincoln County, WA"
Washington,Ferry,Organic,53019,Ferry County,WA,"Ferry County, WA"
Washington,Wahkiakum,Organic,53069,Wahkiakum County,WA,"Wahkiakum County, WA"
Washington,Columbia,Organic,53013,Columbia County,WA,"Columbia County, WA"
West Virginia,Kanawha,Organic,54039,Kanawha County,WV,"Kanawha County, WV"
West Virginia,Berkeley,Organic,54003,Berkeley County,WV,"Berkeley County, WV"
West Virginia,Monongalia,Organic,54061,Monongalia County,WV,"Monongalia County, WV"
West Virginia,Cabell,Organic,54011,Cabell County,WV,"Cabell County, WV"
West Virginia,Wood,Organic,54107,Wood County,WV,"Wood County, WV"
West Virginia,Raleigh,Organic,54081,Raleigh County,WV,"Raleigh County, WV"
West Virginia,Harrison,Organic,54033,Harrison County,WV,"Harrison County, WV"
West Virginia,Mercer,Organic,54055,Mercer County,WV,"Mercer County, WV"
West Virginia,Jefferson,Organic,54037,Jefferson County,WV,"Jefferson County, WV"
West Virginia,Putnam,Organic,54079,Putnam County,WV,"Putnam County, WV"
West Virginia,Marion,Organic,54049,Marion County,WV,"Marion County, WV"
West Virginia,Ohio,Organic,54069,Ohio County,WV,"Ohio County, WV"
West Virginia,Fayette,Organic,54019,Fayette County,WV,"Fayette County, WV"
West Virginia,Wayne,Organic,54099,Wayne County,WV,"Wayne County, WV"
West Virginia,Preston,Organic,54077,Preston County,WV,"Preston County, WV"
West Virginia,Greenbrier,Organic,54025,Greenbrier County,WV,"Greenbrier County, WV"
West Virginia,Logan,Organic,54045,Logan County,WV,"Logan County, WV"
West Virginia,Marshall,Organic,54051,Marshall County,WV,"Marshall County, WV"
West Virginia,Hancock,Organic,54029,Hancock County,WV,"Hancock County, WV"
West Virginia,Randolph,Organic,54083,Randolph County,WV,"Randolph County, WV"
West Virginia,Jackson,Organic,54035,Jackson County,WV,"Jackson County, WV"
West Virginia,Mineral,Organic,54057,Mineral County,WV,"Mineral County, WV"
West Virginia,Mason,Organic,54053,Mason County,WV,"Mason County, WV"
West Virginia,Nicholas,Organic,54067,Nicholas County,WV,"Nicholas County, WV"
West Virginia,Upshur,Organic,54097,Upshur County,WV,"Upshur County, WV"
West Virginia,Mingo,Organic,54059,Mingo County,WV,"Mingo County, WV"
West Virginia,Hampshire,Organic,54027,Hampshire County,WV,"Hampshire County, WV"
West Virginia,Brooke,Organic,54009,Brooke County,WV,"Brooke County, WV"
West Virginia,Boone,Organic,54005,Boone County,WV,"Boone County, WV"
West Virginia,Wyoming,Organic,54109,Wyoming County,WV,"Wyoming County, WV"
West Virginia,Lincoln,Organic,54043,Lincoln County,WV,"Lincoln County, WV"
West Virginia,McDowell,Organic,54047,McDowell County,WV,"McDowell County, WV"
West Virginia,Morgan,Organic,54065,Morgan County,WV,"Morgan County, WV"
West Virginia,Lewis,Organic,54041,Lewis County,WV,"Lewis County, WV"
West Virginia,Taylor,Organic,54091,Taylor County,WV,"Taylor County, WV"
West Virginia,Barbour,Organic,54001,Barbour County,WV,"Barbour County, WV"
West Virginia,Wetzel,Organic,54103,Wetzel County,WV,"Wetzel County, WV"
West Virginia,Hardy,Organic,54031,Hardy County,WV,"Hardy County, WV"
West Virginia,Roane,Organic,54087,Roane County,WV,"Roane County, WV"
West Virginia,Braxton,Organic,54007,Braxton County,WV,"Braxton County, WV"
West Virginia,Monroe,Organic,54063,Monroe County,WV,"Monroe County, WV"
West Virginia,Summers,Organic,54089,Summers County,WV,"Summers County, WV"
West Virginia,Grant,Organic,54023,Grant County,WV,"Grant County, WV"
West Virginia,Ritchie,Organic,54085,Ritchie County,WV,"Ritchie County, WV"
West Virginia,Webster,Organic,54101,Webster County,WV,"Webster County, WV"
West Virginia,Tyler,Organic,54095,Tyler County,WV,"Tyler County, WV"
West Virginia,Clay,Organic,54015,Clay County,WV,"Clay County, WV"
West Virginia,Pocahontas,Organic,54075,Pocahontas County,WV,"Pocahontas County, WV"
West Virginia,Doddridge,Organic,54017,Doddridge County,WV,"Doddridge County, WV"
West Virginia,Pleasants,Organic,54073,Pleasants County,WV,"Pleasants County, WV"
West Virginia,Gilmer,Organic,54021,Gilmer County,WV,"Gilmer County, WV"
West Virginia,Tucker,Organic,54093,Tucker County,WV,"Tucker County, WV"
West Virginia,Calhoun,Organic,54013,Calhoun County,WV,"Calhoun County, WV"
West Virginia,Pendleton,Organic,54071,Pendleton County,WV,"Pendleton County, WV"
West Virginia,Wirt,Organic,54105,Wirt County,WV,"Wirt County, WV"
Wisconsin,Milwaukee,Organic,55079,Milwaukee County,WI,"Milwaukee County, WI"
Wisconsin,Dane,Organic,55025,Dane County,WI,"Dane County, WI"
Wisconsin,Waukesha,Organic,55133,Waukesha County,WI,"Waukesha County, WI"
Wisconsin,Brown,Organic,55009,Brown County,WI,"Brown County, WI"
Wisconsin,Racine,Organic,55101,Racine County,WI,"Racine County, WI"
Wisconsin,Outagamie,Organic,55087,Outagamie County,WI,"Outagamie County, WI"
Wisconsin,Winnebago,Organic,55139,Winnebago County,WI,"Winnebago County, WI"
Wisconsin,Kenosha,Organic,55059,Kenosha County,WI,"Kenosha County, WI"
Wisconsin,Rock,Organic,55105,Rock County,WI,"Rock County, WI"
Wisconsin,Marathon,Organic,55073,Marathon County,WI,"Marathon County, WI"
Wisconsin,Washington,Organic,55131,Washington County,WI,"Washington County, WI"
